locus,GC_content,protein_length,similarity_to_effectors_vs_non_effectors,A_full_protein,A_N-terminus,C_full_protein,C_N-terminus,D_full_protein,D_N-terminus,E_full_protein,E_N-terminus,F_full_protein,F_N-terminus,G_full_protein,G_N-terminus,H_full_protein,H_N-terminus,I_full_protein,I_N-terminus,K_full_protein,K_N-terminus,L_full_protein,L_N-terminus,M_full_protein,M_N-terminus,N_full_protein,N_N-terminus,P_full_protein,P_N-terminus,Q_full_protein,Q_N-terminus,R_full_protein,R_N-terminus,S_full_protein,S_N-terminus,T_full_protein,T_N-terminus,V_full_protein,V_N-terminus,W_full_protein,W_N-terminus,Y_full_protein,Y_N-terminus,hydrophobicity_N-terminus_BLAS910101,amphiphilicity_N-terminus_MITS020101,hydrophilicity_N-terminus_KUHL950101,hydrophobicity_N-terminus_CIDH920105,homology_to_effectors_(bit_score),hits_to_effectors,homology_to_mammal_pathogens_effectors_(bit_score),hits_to_mammal_pathogens_effectors,homology_to_phytopathogens_effectors_(bit_score),hits_to_phytopathogens_effectors,SecYEG_existence_(SignalP),SecYEG_score_(SignalP),distance_from_closest_effector,effectors_in_closest_5_ORFs,effectors_in_closest_10_ORFs,effectors_in_closest_15_ORFs,effectors_in_closest_20_ORFs,effectors_in_closest_25_ORFs,effectors_in_closest_30_ORFs,is_effector
ACCM_3896,0.6271929824561403,151,-0.00539158024512433,0.1390728476821192,0.16,0.03311258278145696,0.04,0.07947019867549669,0.0,0.03311258278145696,0.0,0.052980132450331126,0.0,0.05960264900662252,0.08,0.01324503311258278,0.0,0.046357615894039736,0.04,0.026490066225165563,0.0,0.07947019867549669,0.16,0.006622516556291391,0.04,0.019867549668874173,0.04,0.046357615894039736,0.0,0.03311258278145696,0.0,0.09933774834437084,0.04,0.09271523178807947,0.16,0.039735099337748346,0.04,0.06622516556291391,0.08,0.019867549668874173,0.08,0.01324503311258278,0.04,0.6402800000000001,0.8547999999999999,0.7859999999999999,0.3028,0.0,0,0.0,0,0.0,0,1,0.861,13,0,0,1,1,1,1,?
ACCM_3897,0.6879194630872483,595,0.014866425033840704,0.11932773109243698,0.12,0.018487394957983197,0.0,0.062184873949579826,0.04,0.057142857142857134,0.04,0.03361344537815126,0.0,0.06554621848739496,0.04,0.023529411764705882,0.0,0.03865546218487395,0.04,0.006722689075630253,0.0,0.13781512605042018,0.2,0.021848739495798318,0.04,0.015126050420168069,0.0,0.05378151260504202,0.12,0.05882352941176471,0.08,0.08403361344537816,0.08,0.04033613445378152,0.04,0.060504201680672276,0.16,0.06890756302521009,0.0,0.008403361344537815,0.0,0.025210084033613446,0.0,0.5444,0.3468,0.9024,-0.07080000000000003,0.0,0,0.0,0,0.0,0,0,0.121,12,0,0,1,1,1,1,no
ACCM_3898,0.6970618034447822,328,0.026022086124746543,0.1951219512195122,0.2,0.003048780487804878,0.0,0.04573170731707317,0.16,0.027439024390243903,0.0,0.027439024390243903,0.0,0.10365853658536583,0.04,0.03048780487804878,0.0,0.03963414634146342,0.04,0.042682926829268296,0.04,0.13414634146341464,0.24,0.027439024390243903,0.08,0.01524390243902439,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.03658536585365853,0.0,0.03963414634146342,0.04,0.042682926829268296,0.08,0.11890243902439025,0.08,0.018292682926829267,0.0,0.003048780487804878,0.0,0.59848,0.1468,0.8140000000000001,0.2052,31.6,1,0.0,0,0.0,0,0,0.21100000000000002,11,0,0,1,1,1,1,no
ACCM_3899,0.6417910447761194,200,0.015234836510739784,0.115,0.32,0.005,0.04,0.06,0.04,0.01,0.0,0.035,0.0,0.095,0.04,0.02,0.04,0.055,0.0,0.065,0.08,0.115,0.2,0.015,0.04,0.045,0.04,0.05,0.0,0.035,0.04,0.04,0.0,0.07,0.04,0.045,0.04,0.085,0.04,0.015,0.0,0.025,0.0,0.57768,0.4016,0.8168000000000001,0.11,0.0,0,0.0,0,0.0,0,1,0.899,10,0,1,1,1,1,1,no
ACCM_3900,0.6923937360178971,595,0.013278756567489024,0.11092436974789917,0.12,0.0033613445378151267,0.0,0.04201680672268908,0.0,0.060504201680672276,0.04,0.03361344537815126,0.0,0.0907563025210084,0.08,0.031932773109243695,0.12,0.035294117647058816,0.0,0.018487394957983197,0.0,0.12605042016806722,0.08,0.01680672268907563,0.04,0.025210084033613446,0.0,0.047058823529411764,0.12,0.047058823529411764,0.08,0.07394957983193277,0.0,0.06386554621848739,0.16,0.0773109243697479,0.12,0.07899159663865546,0.04,0.005042016806722689,0.0,0.011764705882352941,0.0,0.4903199999999999,0.3248,0.8804000000000001,-0.246,0.0,0,0.0,0,0.0,0,0,0.159,9,0,1,1,1,1,2,no
ACCM_3901,0.7123420796890184,342,0.016015779539666875,0.15789473684210525,0.24,0.0,0.0,0.04678362573099415,0.04,0.017543859649122806,0.0,0.038011695906432746,0.0,0.1023391812865497,0.08,0.03508771929824561,0.0,0.038011695906432746,0.04,0.005847953216374269,0.0,0.1286549707602339,0.12,0.02046783625730994,0.08,0.014619883040935672,0.0,0.06432748538011697,0.0,0.04678362573099415,0.04,0.07017543859649122,0.08,0.029239766081871343,0.12,0.05555555555555555,0.08,0.06432748538011697,0.04,0.038011695906432746,0.04,0.02631578947368421,0.0,0.5562,0.5232,0.8608,0.04639999999999999,0.0,0,0.0,0,0.0,0,0,0.318,8,0,1,1,1,1,2,?
ACCM_3902,0.6964856230031949,312,0.010019873190556756,0.1282051282051282,0.16,0.00641025641025641,0.0,0.0576923076923077,0.04,0.0673076923076923,0.04,0.04807692307692308,0.0,0.08012820512820512,0.04,0.02884615384615385,0.12,0.035256410256410256,0.04,0.01282051282051282,0.0,0.09615384615384616,0.12,0.016025641025641024,0.04,0.02243589743589744,0.04,0.0608974358974359,0.08,0.035256410256410256,0.04,0.10256410256410256,0.08,0.04807692307692308,0.12,0.03205128205128205,0.0,0.07692307692307693,0.04,0.016025641025641024,0.0,0.02884615384615385,0.0,0.4740799999999998,0.4708,0.9128,-0.02239999999999996,0.0,0,0.0,0,0.0,0,0,0.10099999999999999,7,0,1,1,1,1,2,?
ACCM_3903,0.7204529370134466,470,-0.011496128985327468,0.14680851063829786,0.2,0.010638297872340424,0.0,0.04468085106382979,0.0,0.06808510638297872,0.04,0.04042553191489362,0.0,0.09787234042553193,0.08,0.031914893617021274,0.0,0.00851063829787234,0.0,0.01276595744680851,0.0,0.09574468085106384,0.12,0.01914893617021277,0.08,0.01276595744680851,0.0,0.08723404255319149,0.16,0.04042553191489362,0.04,0.08085106382978724,0.08,0.05106382978723404,0.04,0.03404255319148936,0.12,0.048936170212765966,0.04,0.029787234042553193,0.0,0.03829787234042553,0.0,0.5623599999999999,0.2968,0.8592,-0.06680000000000003,0.0,0,0.0,0,0.0,0,0,0.28,6,0,1,1,1,1,2,?
ACCM_3904,0.696969696969697,428,0.014845405725009066,0.1425233644859813,0.2,0.004672897196261682,0.0,0.05841121495327103,0.04,0.0397196261682243,0.04,0.03037383177570093,0.0,0.08878504672897196,0.04,0.04205607476635514,0.04,0.06542056074766353,0.08,0.018691588785046728,0.04,0.10046728971962617,0.04,0.011682242990654205,0.04,0.032710280373831765,0.0,0.05607476635514018,0.12,0.037383177570093455,0.04,0.0630841121495327,0.04,0.04439252336448598,0.0,0.06542056074766353,0.12,0.06775700934579439,0.12,0.002336448598130841,0.0,0.02803738317757009,0.0,0.5550399999999999,0.4036,0.846,0.08080000000000002,0.0,0,0.0,0,0.0,0,0,0.11199999999999999,5,1,1,1,1,1,2,no
ACCM_3905,0.7185297079556898,661,0.0016867885937175695,0.11497730711043873,0.2,0.02118003025718608,0.0,0.06505295007564296,0.04,0.05446293494704992,0.04,0.024205748865355526,0.0,0.11649016641452345,0.12,0.024205748865355526,0.08,0.02723146747352496,0.08,0.0060514372163388815,0.0,0.08169440242057488,0.0,0.007564296520423602,0.0,0.01059001512859304,0.0,0.07413010590015129,0.08,0.02723146747352496,0.04,0.09379727685325263,0.0,0.06505295007564296,0.12,0.059001512859304085,0.08,0.08018154311649017,0.08,0.030257186081694407,0.04,0.016641452344931917,0.0,0.5219199999999999,0.494,0.8420000000000001,-0.08400000000000002,0.0,0,0.0,0,0.0,0,0,0.113,4,1,1,1,1,2,2,no
ACCM_3906,0.6923076923076923,51,-0.01466745742089576,0.05882352941176471,0.08,0.0,0.0,0.0392156862745098,0.04,0.09803921568627452,0.12,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549,0.04,0.09803921568627452,0.08,0.0784313725490196,0.12,0.3333333333333333,0.4,0.1176470588235294,0.08,0.0196078431372549,0.0,0.05882352941176471,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.30767999999999995,0.8483999999999999,1.14,-0.7136,0.0,0,0.0,0,0.0,0,0,0.11599999999999999,3,1,1,1,1,2,2,?
ACCM_3907,0.7268518518518519,71,-0.015498876116922022,0.22535211267605634,0.24,0.014084507042253518,0.0,0.028169014084507043,0.04,0.07042253521126761,0.04,0.014084507042253518,0.04,0.11267605633802814,0.08,0.028169014084507043,0.0,0.014084507042253518,0.04,0.028169014084507043,0.04,0.07042253521126761,0.12,0.014084507042253518,0.04,0.028169014084507043,0.0,0.15492957746478872,0.2,0.028169014084507043,0.04,0.04225352112676056,0.0,0.07042253521126761,0.08,0.014084507042253518,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.6034399999999999,0.2476,0.7943999999999999,0.000799999999999974,0.0,0,0.0,0,0.0,0,0,0.27,2,1,1,1,1,2,2,?
ACCM_3908,0.6820895522388061,669,0.003754475018148532,0.11509715994020925,0.12,0.014947683109118088,0.0,0.06427503736920777,0.08,0.06726457399103139,0.08,0.041853512705530636,0.0,0.06726457399103139,0.04,0.03886397608370702,0.04,0.0523168908819133,0.08,0.03886397608370702,0.0,0.07922272047832586,0.2,0.01943198804185351,0.04,0.035874439461883414,0.04,0.05381165919282512,0.08,0.041853512705530636,0.04,0.08370702541106129,0.04,0.03886397608370702,0.08,0.05530642750373692,0.0,0.05829596412556054,0.04,0.01195814648729447,0.0,0.020926756352765318,0.0,0.5378799999999998,0.30760000000000004,0.8748,0.08799999999999994,0.0,0,0.0,0,0.0,0,0,0.08900000000000001,1,1,1,1,1,2,2,no
ACCM_3909,0.6890459363957597,282,-0.006342231545089602,0.13829787234042554,0.28,0.007092198581560284,0.04,0.060283687943262415,0.0,0.06382978723404255,0.04,0.02127659574468085,0.04,0.07446808510638298,0.12,0.02127659574468085,0.0,0.03546099290780142,0.0,0.06382978723404255,0.08,0.08156028368794327,0.04,0.01773049645390071,0.04,0.014184397163120569,0.0,0.07801418439716312,0.04,0.05319148936170213,0.04,0.10638297872340426,0.16,0.0425531914893617,0.04,0.03546099290780142,0.04,0.060283687943262415,0.0,0.010638297872340424,0.0,0.014184397163120569,0.0,0.4622399999999999,0.7864,0.9456,-0.1828,0.0,0,156.0,1,0.0,0,0,0.127,21,0,0,0,0,1,1,effector
ACCM_3910,0.6770025839793282,386,0.010071616520743315,0.16580310880829016,0.32,0.010362694300518135,0.0,0.06735751295336788,0.0,0.023316062176165803,0.0,0.04145077720207254,0.12,0.08549222797927461,0.0,0.015544041450777204,0.0,0.04145077720207254,0.0,0.07772020725388601,0.0,0.07253886010362694,0.12,0.023316062176165803,0.0,0.02590673575129533,0.0,0.054404145077720206,0.12,0.04145077720207254,0.0,0.031088082901554407,0.08,0.04145077720207254,0.12,0.06476683937823834,0.0,0.08031088082901554,0.12,0.0025906735751295338,0.0,0.03367875647668394,0.0,0.65768,0.196,0.7636000000000002,0.28,0.0,0,0.0,0,0.0,0,1,0.7909999999999999,1,1,1,1,2,2,2,no
ACCM_3911,0.7357723577235772,81,0.013315067582085643,0.12345679012345677,0.16,0.0,0.0,0.02469135802469136,0.0,0.037037037037037035,0.0,0.0,0.0,0.08641975308641975,0.08,0.0,0.0,0.0,0.0,0.02469135802469136,0.04,0.09876543209876544,0.28,0.061728395061728385,0.08,0.0,0.0,0.08641975308641975,0.0,0.14814814814814814,0.08,0.061728395061728385,0.04,0.037037037037037035,0.0,0.02469135802469136,0.0,0.1851851851851852,0.24,0.0,0.0,0.0,0.0,0.69112,0.34480000000000005,0.7136,0.4883999999999999,0.0,0,0.0,0,0.0,0,0,0.28,2,1,1,1,2,2,2,?
ACCM_3912,0.7663230240549829,484,0.0013480574678709778,0.21074380165289253,0.24,0.012396694214876032,0.0,0.05991735537190083,0.08,0.04132231404958678,0.04,0.02066115702479339,0.0,0.10950413223140497,0.2,0.03099173553719008,0.0,0.016528925619834708,0.04,0.010330578512396695,0.0,0.10950413223140497,0.08,0.016528925619834708,0.08,0.006198347107438018,0.0,0.09090909090909093,0.08,0.014462809917355372,0.04,0.0950413223140496,0.08,0.02479338842975207,0.0,0.02479338842975207,0.0,0.05785123966942149,0.0,0.03099173553719008,0.04,0.016528925619834708,0.0,0.5262399999999999,0.574,0.8627999999999999,-0.056799999999999976,0.0,0,0.0,0,0.0,0,0,0.10300000000000001,3,1,1,1,2,2,3,no
ACCM_3913,0.7,359,0.01802370351265008,0.14206128133704735,0.24,0.013927576601671307,0.0,0.061281337047353765,0.0,0.033426183844011144,0.0,0.033426183844011144,0.12,0.11142061281337047,0.12,0.05013927576601671,0.0,0.033426183844011144,0.0,0.036211699164345405,0.0,0.1086350974930362,0.08,0.019498607242339837,0.04,0.011142061281337049,0.0,0.052924791086350974,0.16,0.030640668523676882,0.04,0.055710306406685235,0.0,0.033426183844011144,0.08,0.061281337047353765,0.12,0.07242339832869081,0.0,0.013927576601671307,0.0,0.02506963788300836,0.0,0.63944,0.05,0.7604,-0.02639999999999999,0.0,0,0.0,0,0.0,0,0,0.36200000000000004,4,1,1,1,2,2,3,no
ACCM_3914,0.7278481012658228,315,0.018320546655007226,0.11746031746031745,0.08,0.006349206349206349,0.0,0.057142857142857134,0.04,0.060317460317460325,0.04,0.0253968253968254,0.08,0.12063492063492065,0.08,0.028571428571428567,0.04,0.0253968253968254,0.04,0.006349206349206349,0.0,0.09206349206349207,0.04,0.01904761904761905,0.04,0.009523809523809523,0.04,0.047619047619047616,0.0,0.022222222222222227,0.04,0.08253968253968254,0.08,0.0507936507936508,0.04,0.08253968253968254,0.16,0.10476190476190476,0.16,0.022222222222222227,0.0,0.01904761904761905,0.0,0.5216,0.35479999999999995,0.8851999999999998,0.03719999999999997,0.0,0,0.0,0,0.0,0,0,0.28600000000000003,5,1,1,1,2,2,3,?
ACCM_3915,0.7285103072734345,856,0.002433314342047216,0.1530373831775701,0.2,0.003504672897196261,0.0,0.0630841121495327,0.0,0.03855140186915888,0.0,0.02570093457943925,0.0,0.09813084112149532,0.08,0.02336448598130841,0.0,0.02102803738317757,0.0,0.012850467289719626,0.04,0.10280373831775699,0.16,0.01752336448598131,0.08,0.02102803738317757,0.0,0.0689252336448598,0.0,0.043224299065420566,0.04,0.09228971962616822,0.12,0.043224299065420566,0.04,0.04439252336448598,0.04,0.06542056074766353,0.08,0.032710280373831765,0.12,0.029205607476635517,0.0,0.59828,1.3224,0.8408,0.31759999999999994,0.0,0,0.0,0,0.0,0,0,0.253,6,0,1,2,2,2,3,?
ACCM_3916,0.6894117647058824,424,0.007450573168013695,0.13443396226415094,0.04,0.018867924528301886,0.0,0.051886792452830184,0.16,0.06839622641509434,0.04,0.025943396226415096,0.08,0.08254716981132075,0.0,0.018867924528301886,0.04,0.051886792452830184,0.04,0.042452830188679236,0.12,0.07547169811320754,0.12,0.03773584905660377,0.08,0.03066037735849057,0.0,0.051886792452830184,0.04,0.025943396226415096,0.04,0.07783018867924528,0.04,0.04716981132075472,0.04,0.04716981132075472,0.04,0.061320754716981125,0.0,0.021226415094339618,0.0,0.02830188679245283,0.08,0.5025599999999999,1.102,0.9536,0.10200000000000004,0.0,0,0.0,0,0.0,0,0,0.107,7,0,1,2,2,2,3,no
ACCM_3917,0.6924493554327809,361,-0.0025061907161841378,0.11911357340720223,0.08,0.008310249307479225,0.0,0.047091412742382266,0.08,0.07202216066481995,0.08,0.04986149584487535,0.08,0.0886426592797784,0.04,0.0332409972299169,0.08,0.04155124653739612,0.0,0.01662049861495845,0.0,0.07479224376731301,0.04,0.04986149584487535,0.04,0.01939058171745152,0.0,0.06925207756232687,0.08,0.030470914127423827,0.04,0.07756232686980609,0.04,0.05263157894736842,0.12,0.03878116343490305,0.12,0.05263157894736842,0.04,0.0221606648199446,0.0,0.036011080332409975,0.04,0.46764,0.568,0.9516,-0.17759999999999998,0.0,0,0.0,0,0.0,0,0,0.099,8,0,1,2,2,3,3,?
ACCM_3918,0.6638888888888889,239,0.010400260845415982,0.100418410041841,0.04,0.012552301255230124,0.0,0.07112970711297073,0.08,0.07112970711297073,0.12,0.02510460251046025,0.04,0.07112970711297073,0.04,0.029288702928870293,0.0,0.0794979079497908,0.12,0.03347280334728033,0.0,0.11715481171548114,0.08,0.016736401673640166,0.04,0.012552301255230124,0.04,0.03347280334728033,0.08,0.037656903765690385,0.0,0.10460251046025104,0.08,0.0502092050209205,0.12,0.04184100418410042,0.08,0.05439330543933055,0.0,0.012552301255230124,0.04,0.02510460251046025,0.0,0.4907200000000001,0.6256,0.9484,-0.03,0.0,0,0.0,0,0.0,0,0,0.107,9,0,1,2,2,3,3,no
ACCM_3919,0.7230769230769231,259,0.007937909512470503,0.19305019305019305,0.04,0.015444015444015444,0.0,0.02316602316602316,0.0,0.07722007722007722,0.08,0.019305019305019305,0.0,0.09652509652509653,0.04,0.03088803088803089,0.08,0.03474903474903475,0.04,0.019305019305019305,0.0,0.1274131274131274,0.12,0.015444015444015444,0.08,0.03088803088803089,0.08,0.04633204633204633,0.08,0.04247104247104247,0.04,0.07722007722007722,0.08,0.03088803088803089,0.08,0.03861003861003861,0.12,0.057915057915057924,0.04,0.007722007722007722,0.0,0.015444015444015444,0.0,0.47276,0.4636000000000001,0.944,-0.08359999999999998,0.0,0,0.0,0,0.0,0,0,0.11,10,0,1,2,2,3,3,no
ACCM_3920,0.7094017094017094,506,0.0272411211545328,0.14624505928853754,0.16,0.007905138339920948,0.0,0.05138339920948617,0.0,0.05138339920948617,0.0,0.031620553359683785,0.04,0.08893280632411067,0.2,0.01383399209486166,0.0,0.05533596837944664,0.16,0.01383399209486166,0.0,0.1007905138339921,0.0,0.017786561264822136,0.08,0.021739130434782608,0.04,0.06126482213438735,0.08,0.045454545454545456,0.08,0.08498023715415019,0.0,0.04150197628458498,0.0,0.05533596837944664,0.08,0.08498023715415019,0.08,0.007905138339920948,0.0,0.017786561264822136,0.0,0.63708,0.1,0.7308,0.1696,0.0,0,0.0,0,0.0,0,0,0.222,10,0,1,2,2,3,3,no
ACCM_3921,0.7410752688172043,774,-0.011448547983766016,0.20671834625323,0.08,0.00516795865633075,0.04,0.04780361757105943,0.0,0.05684754521963824,0.04,0.029715762273901807,0.0,0.06718346253229975,0.04,0.012919896640826873,0.0,0.016795865633074936,0.08,0.015503875968992246,0.12,0.08656330749354005,0.12,0.015503875968992246,0.04,0.012919896640826873,0.16,0.1214470284237726,0.04,0.03875968992248062,0.0,0.06976744186046513,0.0,0.0710594315245478,0.12,0.040051679586563305,0.04,0.06976744186046513,0.08,0.009043927648578809,0.0,0.006459948320413436,0.0,0.5436,0.4912,0.8552000000000001,0.043599999999999986,0.0,0,0.0,0,0.0,0,1,0.66,9,0,1,2,2,3,3,?
ACCM_3922,0.7458745874587459,302,0.005131149186916789,0.2119205298013245,0.36,0.01324503311258278,0.0,0.052980132450331126,0.04,0.04304635761589404,0.08,0.03311258278145696,0.08,0.09933774834437084,0.04,0.023178807947019868,0.04,0.023178807947019868,0.04,0.009933774834437088,0.0,0.08278145695364239,0.04,0.029801324503311258,0.08,0.006622516556291391,0.0,0.06622516556291391,0.0,0.046357615894039736,0.08,0.07615894039735101,0.0,0.029801324503311258,0.04,0.039735099337748346,0.04,0.07615894039735101,0.04,0.01324503311258278,0.0,0.023178807947019868,0.0,0.5528799999999999,0.2596,0.8467999999999999,0.04640000000000002,0.0,0,0.0,0,0.0,0,0,0.19699999999999998,8,0,1,2,3,3,3,no
ACCM_3923,0.7308641975308642,269,0.012846589057188676,0.1412639405204461,0.12,0.01858736059479554,0.0,0.06319702602230483,0.12,0.03717472118959108,0.0,0.022304832713754646,0.04,0.08178438661710037,0.08,0.022304832713754646,0.0,0.01486988847583643,0.0,0.0037174721189591076,0.0,0.11895910780669144,0.2,0.026022304832713755,0.04,0.01858736059479554,0.0,0.07434944237918216,0.04,0.05204460966542751,0.04,0.07063197026022305,0.08,0.044609665427509285,0.08,0.05947955390334572,0.08,0.08921933085501857,0.04,0.01858736059479554,0.0,0.022304832713754646,0.04,0.54688,0.4484,0.8932000000000001,0.004799999999999942,0.0,0,0.0,0,0.0,0,0,0.153,7,0,1,2,3,3,3,no
ACCM_3924,0.7121212121212122,65,0.01332088824670255,0.2153846153846154,0.24,0.0,0.0,0.015384615384615384,0.0,0.04615384615384616,0.08,0.030769230769230767,0.0,0.061538461538461535,0.04,0.04615384615384616,0.04,0.07692307692307693,0.12,0.015384615384615384,0.04,0.030769230769230767,0.04,0.015384615384615384,0.04,0.04615384615384616,0.08,0.07692307692307693,0.04,0.061538461538461535,0.04,0.04615384615384616,0.0,0.015384615384615384,0.0,0.061538461538461535,0.08,0.13846153846153847,0.12,0.0,0.0,0.0,0.0,0.5619999999999999,0.3564,0.8356,0.14319999999999994,0.0,0,0.0,0,0.0,0,0,0.24100000000000002,6,0,1,2,3,3,3,no
ACCM_3925,0.7310098302055407,372,0.0075333419159199074,0.14516129032258066,0.2,0.008064516129032258,0.0,0.03494623655913978,0.0,0.06989247311827956,0.0,0.021505376344086027,0.0,0.07795698924731183,0.12,0.04032258064516129,0.04,0.03494623655913978,0.08,0.0026881720430107533,0.0,0.13440860215053765,0.24,0.021505376344086027,0.08,0.010752688172043013,0.0,0.07795698924731183,0.04,0.051075268817204304,0.0,0.09408602150537634,0.04,0.03763440860215054,0.12,0.03494623655913978,0.04,0.06720430107526881,0.0,0.016129032258064516,0.0,0.01881720430107527,0.0,0.6402399999999999,0.15600000000000006,0.7548,0.2492,0.0,0,0.0,0,0.0,0,0,0.342,5,1,1,1,3,3,3,?
ACCM_3926,0.7322222222222222,299,0.017822318223832803,0.18729096989966554,0.12,0.010033444816053512,0.04,0.0568561872909699,0.0,0.030100334448160536,0.08,0.006688963210702341,0.0,0.11036789297658862,0.04,0.04013377926421405,0.0,0.05351170568561873,0.0,0.016722408026755852,0.04,0.10367892976588627,0.08,0.020066889632107024,0.04,0.013377926421404682,0.04,0.0568561872909699,0.16,0.030100334448160536,0.0,0.07023411371237458,0.12,0.04013377926421405,0.08,0.043478260869565216,0.0,0.10033444816053512,0.12,0.0,0.0,0.010033444816053512,0.04,0.5269999999999999,0.7447999999999999,0.9032,0.0316,0.0,0,0.0,0,0.0,0,0,0.129,4,1,1,1,3,3,3,no
ACCM_3927,0.7134146341463414,1311,0.013324234570438341,0.13272311212814644,0.12,0.01830663615560641,0.0,0.05263157894736842,0.12,0.07322654462242563,0.0,0.02517162471395881,0.04,0.07704042715484362,0.04,0.031273836765827616,0.04,0.03661327231121282,0.04,0.012204424103737605,0.0,0.12051868802440885,0.08,0.020594965675057208,0.04,0.004576659038901603,0.0,0.041189931350114416,0.08,0.051106025934401215,0.04,0.09992372234935164,0.16,0.04881769641495042,0.08,0.03813882532418002,0.04,0.07475209763539283,0.04,0.020594965675057208,0.0,0.020594965675057208,0.04,0.4684399999999999,0.7023999999999999,0.9692000000000002,-0.02359999999999997,0.0,0,39.3,1,0.0,0,0,0.107,3,1,1,2,3,3,3,?
ACCM_3928,0.6629072681704261,265,-0.003144860672443503,0.10566037735849056,0.12,0.011320754716981131,0.0,0.06792452830188679,0.04,0.045283018867924525,0.04,0.045283018867924525,0.04,0.07924528301886792,0.04,0.0037735849056603774,0.0,0.04150943396226415,0.08,0.0339622641509434,0.04,0.12452830188679245,0.16,0.01509433962264151,0.04,0.049056603773584916,0.0,0.09056603773584904,0.08,0.04150943396226415,0.12,0.045283018867924525,0.08,0.052830188679245285,0.08,0.049056603773584916,0.0,0.026415094339622643,0.0,0.03773584905660377,0.0,0.0339622641509434,0.04,0.5548799999999999,0.746,0.8936,0.08199999999999999,0.0,0,0.0,0,0.0,0,0,0.125,2,1,1,2,3,3,3,?
ACCM_3929,0.7426900584795322,284,0.011241397755331214,0.1619718309859155,0.24,0.028169014084507043,0.04,0.0528169014084507,0.0,0.056338028169014086,0.08,0.035211267605633804,0.0,0.08098591549295775,0.12,0.02112676056338028,0.0,0.014084507042253518,0.0,0.0,0.0,0.13380281690140844,0.16,0.007042253521126761,0.0,0.0,0.0,0.0880281690140845,0.12,0.02464788732394366,0.0,0.09859154929577464,0.04,0.045774647887323945,0.08,0.02112676056338028,0.04,0.09154929577464788,0.04,0.028169014084507043,0.04,0.01056338028169014,0.0,0.5896399999999999,0.4768,0.8128,0.00839999999999998,0.0,0,0.0,0,0.0,0,0,0.213,1,1,1,2,3,3,3,?
ACCM_3930,0.5252525252525253,98,0.007077245523123402,0.12244897959183673,0.16,0.010204081632653059,0.0,0.061224489795918366,0.08,0.09183673469387756,0.04,0.030612244897959183,0.04,0.061224489795918366,0.08,0.010204081632653059,0.04,0.0,0.0,0.09183673469387756,0.16,0.12244897959183673,0.16,0.030612244897959183,0.04,0.051020408163265314,0.08,0.010204081632653059,0.0,0.030612244897959183,0.0,0.061224489795918366,0.08,0.030612244897959183,0.0,0.061224489795918366,0.04,0.061224489795918366,0.0,0.010204081632653059,0.0,0.051020408163265314,0.0,0.4517599999999999,0.8919999999999999,0.96,-0.0944,0.0,0,0.0,0,0.0,0,0,0.09300000000000001,12,0,0,1,1,2,2,effector
ACCM_3932,0.7433106575963719,734,0.005044517390303024,0.14168937329700276,0.08,0.025885558583106268,0.04,0.053133514986376015,0.04,0.053133514986376015,0.0,0.02452316076294278,0.12,0.11307901907356947,0.0,0.02316076294277929,0.08,0.01634877384196185,0.0,0.004087193460490463,0.0,0.09673024523160764,0.04,0.010899182561307902,0.04,0.013623978201634877,0.0,0.08991825613079019,0.2,0.02316076294277929,0.0,0.1008174386920981,0.08,0.044959128065395086,0.08,0.035422343324250684,0.04,0.07901907356948229,0.08,0.04087193460490463,0.08,0.009536784741144414,0.0,0.6032,0.8663999999999998,0.8059999999999999,0.3264,0.0,0,0.0,0,0.0,0,0,0.258,1,1,1,2,2,3,3,no
ACCM_3933,0.7050882658359294,320,0.006147108944580496,0.1,0.04,0.009375,0.0,0.0625,0.0,0.059375,0.0,0.028125,0.04,0.084375,0.08,0.040625,0.08,0.034375,0.08,0.00625,0.0,0.115625,0.16,0.021875,0.04,0.021875,0.04,0.05,0.08,0.05625,0.0,0.103125,0.16,0.059375,0.12,0.03125,0.04,0.078125,0.04,0.03125,0.0,0.00625,0.0,0.5341600000000001,0.508,0.8756000000000002,0.17159999999999995,0.0,0,0.0,0,0.0,0,0,0.18100000000000002,2,1,2,2,2,3,3,?
ACCM_3934,0.7364341085271318,42,-0.007652654398917712,0.11904761904761905,0.04,0.0,0.0,0.023809523809523808,0.04,0.023809523809523808,0.0,0.047619047619047616,0.08,0.21428571428571427,0.2,0.07142857142857142,0.08,0.0,0.0,0.0,0.0,0.047619047619047616,0.04,0.023809523809523808,0.04,0.0,0.0,0.047619047619047616,0.08,0.11904761904761905,0.16,0.11904761904761905,0.04,0.023809523809523808,0.04,0.09523809523809523,0.12,0.023809523809523808,0.04,0.0,0.0,0.0,0.0,0.4848,0.414,0.8819999999999999,-0.27240000000000003,0.0,0,0.0,0,0.0,0,0,0.11,3,1,2,2,2,3,3,?
